"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
6293,1074,39.62081,25.25629,2.22337,79048.85172,907.45368,448.9048,0.15303
6294,1074,40.8607,25.397,2.49405,85924.89044,859.89488,495.42256,0.19356
6295,1074,57.03394,29.07941,1.98406,68014.1794,1237.3288,688.1187,0.21301
6296,1075,6.08178,16.09924,2.04711,27030.69719,766.44386,116.00636,0.11689
6297,1075,14.78054,54.17874,1.23314,40089.27092,854.15238,139.0094,0.03489
6298,1075,15.88141,46.99896,1.26653,26838.71895,816.48377,136.81465,0.05359
6299,1075,23.44414,23.09468,1.45556,48383.16999,891.96577,135.98484,0.03888
6300,1075,26.36722,32.86765,1.19727,4646.64962,807.0716,106.52632,0.22466
6301,1075,33.57316,24.36156,1.30415,35702.45124,921.6192,150.01115,0.04603
6302,1075,36.1026,7.18441,3.08396,43092.34871,723.53116,122.52082,0.17135
6303,1075,46.08604,25.63072,2.5149,48423.17197,912.48407,360.18031,0.25929
6304,1075,48.91304,25.81167,1.24237,22348.43249,1242.71551,443.2919,0.17308
6305,1075,53.96601,28.04073,1.49906,34445.61505,1003.60362,408.69115,0.14918
6306,1076,14.81137,54.27374,1.29174,45541.16211,981.27406,131.53619,0.03218
6307,1076,21.14278,35.2558,1.35137,51932.29301,827.21989,111.86393,0.02731
6308,1076,23.7756,23.16999,1.4056,46262.77108,831.97358,116.80035,0.03389
6309,1076,40.83741,25.5541,1.28059,10177.51485,762.13917,108.42001,0.11872
6310,1076,59.24586,29.68597,1.99275,70652.63344,754.55141,402.13814,0.12471
6311,1077,14.76416,54.17904,1.32594,45290.5527,1020.45561,138.64348,0.03536
6312,1077,23.8048,23.2598,1.39975,40579.99805,944.9447,212.08754,0.06179
6313,1077,40.03302,25.15251,1.68152,72993.54993,846.86294,248.38448,0.05626
6314,1077,58.28231,29.33986,1.86269,8309.13559,707.41982,100.07647,0.28014
6315,1078,12.97233,17.78827,1.8732,28523.97922,818.89016,109.59605,0.08934
6316,1078,25.43731,25.54142,2.86289,62708.94286,756.53407,204.11846,0.15569
6317,1078,25.85823,23.56157,2.31438,117480.91713,821.23262,583.18275,0.14261
6318,1078,41.97363,25.4973,1.42893,36286.14753,841.39325,152.06165,0.05438
6319,1078,53.54969,27.5231,1.16863,7190.29307,740.98903,109.70283,0.14235
6320,1079,8.81296,17.17265,2.59087,63153.35314,790.10978,184.60572,0.11656
6321,1079,15.95235,49.8141,3.6056,37400.70716,668.37132,95.40918,0.22129
6322,1079,22.50266,36.13467,1.35691,11635.72795,774.11396,101.29615,0.11016
6323,1079,25.92405,23.34683,2.15089,82174.26596,821.28108,495.51349,0.15132
6324,1079,38.50445,25.11592,1.36195,46208.99785,853.01165,120.14645,0.03268
6325,1079,58.36908,29.32962,1.24819,36488.83514,776.8057,108.41534,0.03241
6326,1080,17.81549,42.6949,1.57316,49632.95674,1078.97999,446.1204,0.12338
6327,1080,19.96509,37.49488,1.2863,39035.3797,1195.33593,590.95347,0.13887
6328,1080,24.53846,23.98136,2.18622,42335.35021,762.04755,217.48774,0.1432
6329,1080,41.7695,25.43929,1.81491,66052.42045,856.68896,352.444,0.09847
6330,1081,12.64307,17.87237,1.78607,28864.75051,826.49068,125.2138,0.08933
6331,1081,15.6192,48.30178,1.31241,46479.53885,857.24695,168.5323,0.03951
6332,1081,18.76629,40.90757,1.47948,38042.17393,867.87423,173.61132,0.0618
6333,1081,24.00816,23.19322,1.39847,27855.74512,1041.73825,376.90366,0.14974
6334,1081,29.93626,24.01209,1.29478,48539.66824,1026.75233,217.14847,0.0456
6335,1081,34.86894,14.31637,1.80946,30343.79504,963.70039,122.75164,0.08584
6336,1081,42.78192,25.39851,1.43969,92474.46711,960.28165,235.75627,0.03169
6337,1082,17.47557,43.21006,1.36343,31119.53084,791.947,120.70857,0.04827
6338,1082,26.29324,23.58702,2.54611,52449.18188,758.20364,333.40224,0.22854
6339,1082,29.87412,24.05003,1.3031,48276.88499,955.42203,227.61823,0.04831
6340,1082,41.98527,25.63143,1.66639,56827.54552,953.38452,349.32873,0.09616
6341,1083,22.65505,35.29963,1.80412,68298.77879,1232.90097,475.13645,0.12411
6342,1083,31.83524,29.13968,1.17232,16099.06036,997.50965,257.91099,0.13128
6343,1083,36.39487,6.38625,3.02157,36334.19096,903.02488,133.73654,0.20918
6344,1083,38.23647,24.91476,1.28203,15965.35607,857.21838,175.22723,0.11211
6345,1084,15.30334,50.96255,2.12135,65144.81342,925.61112,424.7721,0.16078
6346,1084,16.63423,46.20316,2.85382,96389.75416,923.84085,281.81667,0.13398
6347,1084,22.27475,33.89441,1.25981,54029.1863,904.99791,169.72596,0.03179
6348,1084,28.44544,21.74067,1.29158,24372.10786,933.02225,130.0117,0.0587
6349,1084,31.71301,29.13166,1.02261,4350.20262,1008.06021,384.13356,0.53926
6350,1084,34.72522,13.98633,1.94999,15296.59218,814.08952,109.13104,0.1784
6351,1084,37.5722,24.77963,1.39526,41828.69031,971.41278,170.09534,0.04953
6352,1084,49.29215,26.10124,1.30304,42549.06084,947.79489,216.2767,0.05237
6353,1085,17.07656,44.41908,1.80885,20294.58079,915.81683,150.30965,0.15039
6354,1085,19.59968,21.80827,1.595,40158.54592,934.3488,149.45867,0.0598
6355,1085,22.315,35.16184,2.13279,107677.63556,870.64794,597.13385,0.13552
6356,1085,28.34992,21.76386,1.27734,34506.28273,1033.61211,193.26514,0.05638
6357,1085,49.55982,26.13427,1.24359,64695.55262,1146.0725,394.15712,0.05397
6358,1085,54.97791,28.38436,1.13627,18884.82154,1323.57614,761.35203,0.28895
6359,1086,17.21216,44.10995,1.89515,8805.25974,776.32409,98.81873,0.27085
6360,1086,20.62206,36.3437,1.25416,4137.75821,750.02473,100.79354,0.26376
6361,1086,34.19709,14.68514,3.05356,55776.70777,744.52523,193.49632,0.18974
6362,1086,38.65246,24.98964,1.51738,25783.62476,924.82265,177.08164,0.09688
6363,1086,49.71768,26.46114,1.213,11872.27654,883.80056,243.20117,0.17998
6364,1086,55.05976,28.48883,1.29678,15689.14205,886.27759,203.01778,0.13214
6365,1087,32.36626,18.04467,1.44694,34353.21564,958.98707,206.05462,0.07571
6366,1087,35.49017,25.23497,2.54076,107868.13003,790.19769,545.40129,0.17516
6367,1087,35.53577,25.21363,2.51115,103301.5286,829.63999,558.15744,0.18266
6368,1088,5.53701,14.25817,1.91177,13195.27413,767.28237,106.63906,0.1953
6369,1088,15.07679,58.82151,1.31191,25056.57752,740.59968,110.71368,0.05199
6370,1088,21.40706,37.68379,1.25231,15211.08738,860.97772,141.55377,0.09437
6371,1088,24.25672,30.31986,1.11909,43106.71905,1428.45503,896.60747,0.14412
6372,1088,25.17283,26.60612,3.21446,195639.22764,703.88896,960.34932,0.26451
6373,1088,34.18645,16.57134,1.71306,39155.26215,976.64749,183.07405,0.08312
6374,1088,38.35548,24.42501,1.51615,25803.85543,902.6995,176.44532,0.09636
6375,1088,50.59207,26.49141,0.96819,3918.75447,819.34171,128.9078,0.20857
6376,1088,56.95274,29.7771,1.4753,16965.50004,755.7275,111.82765,0.0959
6377,1089,13.91819,18.67854,3.09157,53418.32122,797.89619,238.87032,0.24391
6378,1089,15.20693,58.93709,1.27279,39892.77824,773.70022,109.63994,0.03107
6379,1089,18.48893,21.48855,1.53995,36852.18988,1114.25836,224.57317,0.08568
6380,1089,26.70858,25.78827,1.26166,45394.84081,1146.0508,237.76032,0.05016
6381,1089,34.47313,16.10249,1.58174,34978.17354,1069.92999,182.06946,0.07937
6382,1089,34.68228,11.21206,3.55044,65204.9711,864.79731,188.0972,0.21355
6383,1089,37.14618,23.82106,3.51857,31248.42278,674.7967,110.14352,0.28144
6384,1090,14.89164,52.81026,0.96609,5320.59625,823.36673,179.39279,0.2014
6385,1090,16.70547,45.16507,2.06183,7879.44035,802.79846,101.19432,0.3631
6386,1090,22.97549,32.37335,1.19705,11974.6732,816.79135,125.40986,0.09974
6387,1090,27.48456,24.53738,1.20406,43486.09932,973.44828,169.91923,0.03617
6388,1090,34.59198,16.45008,1.54491,30632.48722,1015.22711,152.61822,0.07475
6389,1090,37.87977,24.60808,1.3425,82600.90429,1040.47961,199.69395,0.02701
6390,1090,50.61732,26.66966,1.24337,30593.01107,828.57181,106.38233,0.03763
6391,1090,58.76864,29.77306,1.15698,8016.80131,882.40762,199.33386,0.20466
6392,1091,9.95709,17.2278,1.83866,32035.39208,794.0792,109.55609,0.07686
6393,1091,23.77628,23.79527,1.48249,4290.25863,741.41451,102.51341,0.3545
6394,1091,24.2778,34.43468,1.32274,16795.17482,742.51183,82.18451,0.06287
6395,1091,41.52341,25.63361,1.30659,7703.79123,752.16014,89.17206,0.14027
6396,1091,56.89071,29.95263,1.38977,29558.02946,801.80595,109.774,0.04896
6397,1092,12.23146,17.8203,1.63536,15562.25921,793.66404,102.51471,0.119
6398,1092,15.40679,48.80768,1.21406,18324.34348,1071.10523,270.58363,0.12863
6399,1092,18.86335,39.37136,1.32484,32315.02347,1221.59705,376.00143,0.11622
6400,1092,25.17223,32.14951,2.28204,155994.23508,870.70109,532.66724,0.09598
6401,1092,36.07518,24.56454,1.35018,51748.08254,1127.48731,422.80799,0.084
6402,1092,56.77463,28.87673,1.31454,27576.14551,770.20128,110.28038,0.04738
6403,1093,5.52168,14.93534,1.80772,20504.64378,894.0068,165.25044,0.16085
6404,1093,15.3572,48.90205,1.32496,45408.88024,1036.57015,274.03618,0.06228
6405,1093,17.75065,42.52064,1.62329,24382.41629,1250.86185,458.15226,0.27319
6406,1093,22.90871,35.83057,2.03866,36067.12712,1092.16731,387.80568,0.24661
6407,1093,26.54495,27.95106,2.46886,87664.60538,870.86743,464.60426,0.1751
6408,1093,31.13108,29.39472,0.93825,13603.72552,1612.18395,964.06636,0.35319
6409,1093,34.80844,15.4472,1.62918,13345.63815,873.96303,128.7162,0.16428
6410,1093,36.68456,24.68534,1.56313,78748.07155,1165.99675,500.4039,0.08564
6411,1094,16.51169,20.33849,2.06136,81739.63305,965.36561,279.75905,0.08286
6412,1094,18.7013,40.87304,1.21944,32686.41936,1039.09147,376.13977,0.09824
6413,1094,22.28149,36.50469,1.03976,12102.41047,1163.6299,641.85541,0.32432
6414,1094,31.22929,29.53983,1.03366,12779.28189,1136.00869,607.04093,0.28811
6415,1094,35.78495,24.42263,1.1885,43410.17275,1081.75974,310.81534,0.05937
6416,1094,45.89135,25.34881,1.41063,62623.18869,1090.75346,251.80542,0.04737
6417,1094,52.32578,27.20975,2.7158,65529.63984,742.96682,276.4048,0.1754
6418,1095,15.9212,19.79461,2.04027,73509.98343,943.05149,249.33762,0.08149
6419,1095,24.7233,34.13258,2.57326,172885.49774,816.53843,884.90738,0.17807
6420,1095,27.52077,24.23383,1.29941,20811.75076,966.40461,154.56792,0.07969
6421,1095,44.09473,25.48318,2.18371,143833.79577,979.47504,656.35282,0.11632
6422,1095,53.36143,27.70883,2.12994,76471.65763,906.94625,471.34322,0.15218
6423,1096,5.69929,15.22284,1.6692,8742.05404,776.49879,93.74344,0.205
6424,1096,14.60133,53.52699,1.35009,18356.73624,792.99611,110.2206,0.07419
6425,1096,25.43537,33.32733,2.28721,74361.62785,836.44091,333.89027,0.13085
6426,1096,27.8297,23.19761,1.27067,26622.79869,896.74948,117.90101,0.04842
6427,1096,42.78278,25.00922,1.20955,49897.45963,933.08565,170.96939,0.03205
6428,1096,50.16637,26.1633,1.42838,56165.33727,914.83652,155.07175,0.03598
6429,1097,14.11096,18.56145,1.84513,38958.4567,884.0349,116.25358,0.06679
6430,1097,15.84309,51.19233,3.08622,33933.98827,764.09445,109.29069,0.19893
6431,1097,23.21715,35.60083,1.70333,94299.99155,954.12078,349.60799,0.06068
6432,1097,26.90865,23.87684,1.33275,19530.65083,1109.79324,471.92839,0.23992
6433,1097,31.11103,29.5711,1.07894,30574.85589,1508.42052,793.91983,0.16873
6434,1097,34.96435,24.52422,1.14559,42219.96777,1273.63088,664.74674,0.11538
6435,1097,37.97522,4.18475,4.62034,131349.75686,779.3199,156.1211,0.15315
6436,1097,43.04521,25.03121,1.16421,27732.04193,993.47295,176.01611,0.0544
6437,1097,50.55758,26.3019,1.32255,45155.05212,984.88383,152.96897,0.03814
6438,1098,15.49989,51.51826,3.07102,87885.31252,967.57448,160.71079,0.10439
6439,1098,18.39801,41.38079,1.37149,63831.74311,997.07252,186.69585,0.0342
6440,1098,31.41546,29.14067,1.64479,58439.51527,1017.98759,344.5937,0.09007
6441,1098,50.69257,26.41319,1.392,39579.37418,817.935,119.11905,0.03929
6442,1099,12.23986,18.0982,2.81254,111775.3294,807.92585,362.94007,0.14131
6443,1099,12.84884,18.29575,2.85314,114362.6293,806.23155,393.66245,0.15313
6444,1099,14.70701,54.26177,4.91799,109104.32117,615.64371,112.18044,0.15975
6445,1099,18.6007,41.19388,1.33618,32860.43615,851.34637,117.10076,0.04307
6446,1099,31.16598,29.66233,1.40139,48258.012,1019.31457,259.87961,0.06223
6447,1099,31.11424,29.64697,1.22443,39671.0909,1145.48136,269.34388,0.06043
6448,1099,41.45047,25.44517,2.35339,112061.88482,807.21621,504.79204,0.13482
6449,1099,53.2248,27.41967,1.42867,15143.92049,826.98901,112.27467,0.10124
6450,1100,15.14375,19.4805,1.52929,9074.19694,765.27876,109.45573,0.18783
6451,1100,26.14532,27.06801,1.17959,27668.78739,912.70607,140.53093,0.04655
6452,1100,32.74931,17.97551,1.495,30205.52236,951.47531,128.32495,0.06198
6453,1100,44.01782,25.59636,1.54956,56048.69139,1144.59133,409.79324,0.09812
6454,1100,45.34328,25.82868,1.94313,81926.49508,1208.13858,749.18018,0.18422
6455,1100,47.43676,26.13645,2.50603,130223.38866,743.51644,825.05152,0.20967
6456,1101,45.03644,25.35743,2.06149,103290.54389,815.94746,370.34531,0.08462
6457,1102,22.02208,36.88334,1.40286,14126.26125,729.97032,111.71984,0.10436
6458,1102,33.57506,26.4769,1.28588,34754.69674,1056.68843,390.71658,0.10581
6459,1102,36.48416,7.56183,2.54607,16492.74779,742.73191,102.82729,0.26637
6460,1102,38.05991,25.63782,2.38759,65786.67874,757.84792,436.23574,0.20586
6461,1102,55.24087,28.2967,1.01732,14317.83802,1144.47858,464.57493,0.194
6462,1103,18.72275,39.40173,1.44897,17806.46051,756.72867,104.71255,0.08404
6463,1103,28.13614,24.12295,1.23553,10984.79911,784.25457,105.17811,0.10056
6464,1103,39.17968,25.2728,1.47722,47196.56738,833.03652,142.29968,0.04243
6465,1103,51.72333,27.083,1.20906,31323.81388,853.58004,126.64602,0.0398
6466,1104,18.4356,39.94893,1.77454,36520.18922,822.56176,117.90991,0.06677
6467,1104,25.52199,28.06331,1.20091,39685.93047,974.08969,179.88877,0.04125
6468,1104,30.46855,19.13803,1.0906,11852.72892,1239.00773,412.62907,0.23866
6469,1104,34.98472,25.41327,2.11875,107874.00784,1081.23319,489.72174,0.11077
6470,1104,32.22005,19.1601,4.02866,94581.43018,783.89859,224.85239,0.22103
6471,1104,38.82457,25.18232,2.61753,93501.77673,919.54243,574.45048,0.22503
6472,1104,49.5934,26.38482,1.21641,32683.53548,888.06588,150.64599,0.04424
6473,1105,15.24932,51.74497,2.67231,11631.79598,754.1395,97.27253,0.39763
6474,1105,25.55398,28.06338,1.19033,13791.76024,831.7535,136.43924,0.09178
6475,1105,35.53943,25.1622,2.16136,98191.87457,949.0769,411.93238,0.10767
6476,1106,14.89613,52.4432,1.30066,45650.44218,888.0653,123.86471,0.03107
6477,1106,21.05301,37.88565,1.27544,21645.13445,800.65673,111.00274,0.05704
6478,1106,34.89708,12.73402,2.13237,35437.76439,821.66336,141.72617,0.11347
6479,1106,34.94064,25.37003,2.07595,83763.0811,830.64513,348.95834,0.10008
6480,1107,20.95143,37.81101,1.31253,21084.09374,767.58911,96.3767,0.05559
6481,1107,34.95823,15.51823,1.65047,18743.86458,859.49731,113.05599,0.1086
6482,1107,48.82903,25.55048,1.34973,25623.0349,802.96984,111.27692,0.05385
6483,1108,15.19343,49.37112,1.72168,46303.17968,783.43471,302.18728,0.11012
6484,1108,25.70341,27.42293,1.20417,42657.38994,921.89722,160.88179,0.03527
6485,1108,33.51737,24.33754,1.35824,53104.85495,926.74283,124.97766,0.02928
6486,1108,34.83991,15.30736,1.76433,13926.98479,930.51668,144.26333,0.20147
6487,1108,36.30142,7.4485,3.06862,48593.20821,722.91023,118.30415,0.14649
6488,1108,45.71556,25.49595,1.23103,28854.50655,946.21355,240.35836,0.07572
6489,1108,51.22412,26.28916,1.04421,10983.37632,1102.80508,417.87305,0.24032
6490,1108,58.6749,30.90727,1.89082,65613.36066,933.23936,298.23012,0.09227
6491,1109,15.23934,48.93235,1.36931,47207.99007,839.75694,229.82708,0.05469
6492,1109,34.73285,24.92065,2.37588,177355.77037,840.95408,773.62298,0.13033
6493,1109,37.3767,24.77833,2.41397,159905.86853,770.81621,768.69307,0.14821
6494,1110,15.98636,19.97208,2.39757,64075.45243,806.12479,323.03655,0.16156
6495,1110,14.74581,53.08917,1.23881,38020.82109,864.85683,121.86497,0.03349
6496,1110,17.25543,43.17239,1.77006,91705.9209,945.36047,322.28923,0.06242
6497,1110,20.91176,22.40007,1.47294,38925.38392,1062.1371,315.47208,0.10073
6498,1110,26.73141,32.18728,1.35439,24334.57983,895.7487,107.6876,0.05561
6499,1110,33.37944,24.38014,1.36613,55590.52176,965.55053,192.99247,0.03996
6500,1110,56.96355,28.73419,1.23808,11326.7461,758.411,105.03829,0.09785
6501,1111,7.79366,17.24822,2.1876,13858.70723,702.50763,99.95344,0.23019
6502,1111,26.81016,32.26436,1.34017,48271.13923,838.30584,136.77909,0.03355
6503,1111,32.48912,27.61339,1.16201,4464.91276,835.563,252.82182,0.45585
6504,1111,58.20724,29.21048,1.20172,20120.77984,872.64018,182.18053,0.08155
6505,1112,15.17136,50.0152,1.35138,44921.93797,927.69578,165.63387,0.04255
6506,1112,31.52443,24.28037,1.8102,115364.42403,856.57257,477.00031,0.07437
6507,1112,45.80564,25.37821,1.83895,112323.64762,967.94332,411.54137,0.06867
6508,1113,17.336,43.27552,1.89084,41339.70974,790.15517,203.15194,0.10417
6509,1113,26.59324,23.53719,1.69686,32426.56199,870.9402,189.69742,0.1014
6510,1113,31.26642,29.69397,1.38513,8116.34432,919.27363,202.81958,0.28862
6511,1113,37.55165,24.75265,1.34445,38980.46234,1071.83828,252.92926,0.0694
6512,1113,44.6144,25.42967,1.33923,49674.98566,1082.37652,283.84799,0.05999
6513,1113,50.61543,26.69381,0.95328,12187.57863,1154.69951,594.35872,0.25506
6514,1113,57.29709,30.19975,1.38086,19554.02354,850.31662,168.81139,0.10229
6515,1114,5.43398,14.35135,2.7345,31505.95956,706.36644,116.01729,0.17683
6516,1114,16.72794,43.76896,1.71201,5426.88525,732.25494,83.30414,0.317
6517,1114,31.2912,28.03469,3.4219,93722.51347,671.83756,385.08754,0.26225
6518,1114,31.73924,24.40372,1.18819,25485.56669,1261.71794,538.82999,0.1676
6519,1114,37.1682,24.7666,1.39219,44805.42925,1123.44695,374.2093,0.09185
6520,1114,45.30277,25.25377,1.38099,32595.43346,905.96718,153.65857,0.05714
6521,1114,57.78849,30.1086,1.66593,46108.90414,850.84457,107.03345,0.04381
6522,1115,14.7905,53.95204,1.27346,42317.59883,771.11621,113.25772,0.03009
6523,1115,21.60093,37.3008,1.36649,27245.68568,777.32973,108.03716,0.05076
6524,1115,43.41643,25.3613,2.4256,142439.52504,1030.78108,837.10302,0.1823
6525,1115,57.78438,30.57437,1.7381,73073.29286,993.70178,336.31361,0.07848
6526,1116,11.61115,17.60736,1.68591,24731.86023,854.07482,130.0448,0.09597
6527,1116,14.91378,53.77396,1.35393,23336.6251,892.26139,160.95631,0.0795
6528,1116,17.68985,41.74346,1.86712,40994.10263,851.20929,129.75012,0.07079
6529,1116,27.54927,31.78788,1.26871,17413.17369,829.96157,121.09886,0.07476
6530,1116,30.05058,19.44926,1.5087,48516.76079,948.34129,150.53485,0.04494
6531,1116,41.87377,25.53695,1.72146,37074.00564,795.0273,164.93557,0.08118
6532,1116,55.56943,28.2651,1.03226,4924.78059,760.96392,102.96269,0.15678
6533,1117,15.04922,52.81106,3.465,46594.82699,692.16471,115.35044,0.19023
6534,1117,29.04456,21.15109,2.33784,107385.08013,877.72145,540.18389,0.148
6535,1117,54.87191,28.03493,1.58772,54049.92064,819.82784,267.00861,0.07231
6536,1118,4.95635,13.22914,1.82877,19459.68148,788.9884,100.21938,0.11629
6537,1118,16.21924,46.57212,1.80604,24413.02646,858.64173,120.44118,0.10446
6538,1118,38.6873,25.16221,1.36925,28515.36969,845.92026,135.68281,0.05805
6539,1118,48.20695,25.71337,1.96422,82727.9181,872.10897,320.82057,0.08428
6540,1119,16.48601,20.2808,1.53475,23911.15072,814.20567,133.20517,0.08448
6541,1119,16.05151,50.91221,2.84072,19133.28857,814.0442,106.85311,0.29359
6542,1119,17.76734,41.636,1.33594,4975.98231,783.11761,121.17771,0.28565
6543,1119,27.09745,24.77328,1.30381,8963.34548,773.30779,104.4944,0.1354
6544,1119,38.51836,24.74227,1.29404,68823.18796,892.72969,154.57689,0.02453
6545,1119,50.22374,26.1787,1.31429,10825.47732,874.19988,151.70585,0.1533
6546,1120,15.81644,47.46714,1.56014,43698.8734,989.29528,214.90799,0.07142
6547,1120,27.33415,24.7415,1.21457,15303.71387,1012.73924,263.62087,0.15049
6548,1120,27.47761,31.78215,1.33558,39249.18161,982.34201,170.70927,0.0487
6549,1120,34.21958,24.74516,1.69978,27212.14401,893.77357,201.57493,0.12755
6550,1120,50.05421,26.12312,1.30594,26877.52537,942.63073,196.10272,0.07619
6551,1121,9.91753,17.36468,1.86951,19517.635,755.25816,99.31596,0.12017
6552,1121,16.66191,47.5751,3.43728,49703.53522,839.77713,154.07536,0.22183
